GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
sonar-quality-gates-maven-plugin,com.hack23.maven.plugin.model,MeasuresContainer,0,27,0,0,0,8,0,6,0,6
sonar-quality-gates-maven-plugin,com.hack23.maven.plugin.model,Measures,0,39,0,0,0,14,0,10,0,10
sonar-quality-gates-maven-plugin,com.hack23.maven.plugin.model,QualityGateValue,0,41,0,0,0,14,0,10,0,10
sonar-quality-gates-maven-plugin,com.hack23.maven.plugin.model,Conditions,0,60,0,0,0,23,0,16,0,16
sonar-quality-gates-maven-plugin,com.hack23.maven.plugin,SonarQualityGatesMojo,15,201,1,15,4,39,1,13,0,6
